Unnamed: 0,text_data,sentiment
4102,Atlet Paralympic Asal Klaten Kembali Sumbang Dua Medali Emas ,Positive
7793,Bocoran FIFA 23 EA Sudah Lakukan Face Scan dan Tambah Fitur Baru ,Positive
7169,KLIK DI SINI Update Terbaru Minecraft 2022 untuk Android iOS dan Windows ,Positive
5426,Kisah Penumpang Pesawat yang Jatuh di Pegunungan Andes Selamat Berkat Makan Daging Manusia ,Positive
6295,Prodi Arsitektur Universitas Pelita Harapan Gelar Pameran Desain Arsitektural Bertajuk Hybridtual ,Positive
361,Garudafood Bagikan Dividen Rp 219 Miliar Simak Jadwalnya ,Positive
6544,Partai Demokrat Klaim Punya Tempat Tersendiri di Hati Anies Baswedan Tanda AHY Punya Golden Card Jadi Cawapres ,Positive
7037,Hasil Pemilu dan Pilpres 2019 ,Positive
1932,10 Artis SM Entertainment dengan Jumlah Konser Terbanyak ,Positive
5614,Cara Daftar Beasiswa Cahaya Prestasi Untuk SD SMP SMA Hingga Mahasiswa ,Positive
3925,Optimisme Erick Thohir soal Potensi RI Jadi Produsen Vaksin Dunia ,Positive
6965,Pemkot Jakbar sosialisasi pemilu ke seluruh siswa SMA secara masif ,Positive
2261,5 Fakta Lee Soo Man Bos SM Entertainment ,Positive
5042,Cara Check In Online untuk Garuda Indonesia dan Citilink ,Positive
5273,6 Tempat Wisata di Bandung yang Murah Cocok untuk Isi Waktu Libur  merdeka ,Positive
1121,Erick Thohir Indonesia Tidak Akan Terkena Resesi 2023 ,Positive
1139,Sandiaga Uno Tren Pariwisata Harus Menghadirkan Konsep Personalisasi dan Kustomisasi ,Positive
509,Kinerja Pakuwon PWON Menjulang Saham Siap Tembus Rp600 ,Positive
4607,PP Perbasi Panggil Pemain Timnas Basket Indonesia Putra 3x3 dan 5x5 Untuk SEA Games 2021 Vietnam ,Positive
6513,Airlangga Hartarto dan Ganjar Pranowo Dua Sahabat Politikus yang Setia Dukung Satu Sama Lain ,Positive
7393,5 Alasan yang Bikin iPad Mini 6 Layak Beli Banget ,Positive
4243,Bupati Ponorogo Sambangi Bangkit di Jakarta yang Hendak Bertanding di Kejuaraan Pencak Silat Dunia ,Positive
5791,Ada Beasiswa LPDP Program Microdential untuk Guru PAUD Kuliah Daring di Monash University ,Positive
7532,Harga iPhone Terbaru Juli 2022 ,Positive
5276,30 Wisata Bandung untuk Libur Panjang Banyak Tempat Asri Bernuansa Alam ,Positive
1489,Perkembangan Indikator Stabilitas Nilai Rupiah 20 Mei 2022 ,Positive
3297,Mengenal Cacar Monyet dan Nasib Kesehatan Indonesia ke Depan ,Positive
4689,Tiga Kaus Timnas Piala Dunia untuk Pelanggan Koran ,Positive
6733,Partai NasDem Sumbar percaya diri raih 10 kursi di DPRD Sumbar di Pileg 2024 ,Positive
6609,Dipimpin AHY Demokrat Akan Daftarkan Diri Jadi Calon Peserta Pemilu 2024 Besok ,Positive
2781,Indonesia  Negeri Raja Salman Target Besar Sekutu Amerika Ini Halalkan Segala Cara Agar NKRI Mau Berteman ,Positive
5322,Tempat Wisata di Bandung yang Seru untuk Dikunjungi ,Positive
7020,KPU dan DPR RI gelar sosialisasi dan pendidikan pemilih pemilu ,Positive
7160,5 Game Sniper Offline Terbaik di Android yang Patut Dicoba ,Positive
2750,Perbaiki Hubungan dengan Iran UEA Kirim Duta Besar ke Teheran ,Positive
6159,Rektor UMS Dukung Transformasi Progresif Pada Pemantapan Reputasi ,Positive
7220,Cek Deretan Fitur Baru Android 13 yang Diumumkan di Google IO 2022 ,Positive
805,Meski Suku Bunga AS Naik Perusahaan Tambang Prediksi Harga Emas Bisa Kembali ke US1800 ,Positive
5779,Mengenal Beasiswa LPDP dan Cara Mendapatkannya ,Positive
5617,Masih Dibuka Pendaftaran Program Beasiswa Indonesia Bangkit Biaya Penuh untuk Kuliah S1 S2 S3 Ini Syaratnya ,Positive
2310,Bernard Dinata Berguru ke YG Entertainment Dapat Nasihat Langsung dari Daesung BIGBANG Aku Percaya Padanya ,Positive
5505,Pemprov DKI Ajak Warga Makassar Wisata ke Kota Tua hingga Ancol ,Positive
5466,Buka Festival Dalang Anak di Kota Tua Anies Pergelaran Wayang itu Tontonan Sekaligus Tuntunan ,Positive
7569,MacBook Pro M1 Pro dan M1 Max Resmi Dijual di Indonesia Ini Harganya ,Positive
4647,Ranking FIFA Timnas Sepakbola Wanita Indonesia Naik ,Positive
735,Sempat Anjlok Saham Bukalapak Kini Mulai Tumbuh ,Positive
5033,Demi Garuda Menteri Erick Tak Cuma PDKT Maskapai Besar ,Positive
7823,Kelebihan dan Kekurangan vivo Y16  Baterainya Tahan Lama ,Positive
7002,MK Susun Konsep PMK Perselisihan Pemilu dan Pilkada 2024  Mahkamah Konstitusi Republik Indonesia ,Positive
5476,Kawasan Wisata Kota Tua Tetap Buka Saat Ramadhan Tutup Menjelang Maghrib ,Positive
6006,Bersama Bank Mandiri Projek,Positive
4966,Angkasa Pura I Aktifkan Lagi 47 Rute Penerbangan Sepanjang Juli hingga September 2022 ,Positive
5277,5 Rekomendasi Glamping Terfavorit Di Bandung ,Positive
3242,Daftar RS di Tangerang Selatan yang Menerima BPJS ,Positive
5895,Kumpulan Soal OSN KSN Fisika SMA Tingkat Provinsi Lengkap dengan Solusi dan Kunci Jawaban Terbaru 2022 ,Positive
4246,Apa Pengertian dan Tujuan Pencak Silat ,Positive
1926,Menikmati Totalitas dan Keindahan Konser EXO di Jakarta ,Positive
6511,Pendukung Ganjar Pranowo Bagikan 1000 Sembako di Pontianak ,Positive
4515,Nonton Baseball hingga Ketemu Sahabat Ini 4 Momen Seru Greysia Polii di Korea  merdeka ,Positive
2332,Treasure Tampil Mempesona untuk Cover Majalah Arena Homme Edisi November 2022 ,Positive
1662,Ada Apa dengan Ruangan Big Hit Entertainment yang Memiliki Kisah Unik ,Positive
2481,Daftar Nama Wilayah Amerika Serikat Keadaan Alam dan Komoditas yang Dihasilkan ,Positive
4276,Inilah Jadwal Lengkap Timnas Indonesia di Kualifikasi Piala Asia U,Positive
5624,Syarat dan Cara Daftar Beasiswa Merdeka Pendidikan untuk SMA dan Mahasiswa ,Positive
4868,Labuan Bajo Marathon 2022 Beri Kesempatan kepada Warga Lokal ,Positive
4593,Timnas Basket Indonesia Alami Perkembangan Pesat Setelah Try,Positive
5106,Pameran Keliling Museum Ranggawarsita Hadir di Klaten ,Positive
6291,Kamis ini putera terbaik Madiun Niko Sudibjo dikukuhkan jadi Guru Besar Universitas Pelita Harapan ,Positive
2061,Jadwal Lengkap Konser Tour Justin Bieber Tahun 2022 Justice World Tour  Ada Jadwal di Luar Amerika ,Positive
1205,Tutup PBK Menjahit Mardansyah Semoga Bisa Ciptakan Lapangan Kerja Baru ,Positive
5628,6 Beasiswa S1,Positive
5589,Beasiswa BSI Inspirasi untuk Mahasiswa S1 Dalam Negeri ,Positive
2126,Fachri Albar jadi Investor Ketiga KUY Entertainment Setelah Raffi Ahmad dan Gading Marten ,Positive
6985,KI Pusat Transparansi Pemilu 2024 Tingkatkan Kepercayaan Masyarakat  Neracacoid ,Positive
722,Cuan Jumbo Investor Borong Saham Bukalapak  Naik 43 ,Positive
3721,Kandungan Nutrisi dan Manfaat Buah bagi Tubuh Manusia Materi Kelas 5 SD Tema 3 ,Positive
125,Gurita Bisnis Raffi Ahmad si Sultan Andara dari Musik hingga Klub Bola ,Positive
3624,5 Manfaat Mengonsumsi Jambu untuk Kesehatan dan Resep Praktisnya ,Positive
7793,Bocoran FIFA 23 EA Sudah Lakukan Face Scan dan Tambah Fitur Baru ,Positive
1991,Harga Tiket Konser EXO di Jakarta Mulai Rp1 Juta ,Positive
3851,10 Manfaat Buah Salak Bagi Kesehatan Bagus untuk Mata dan Menurunkan Berat Badan ,Positive
7646,Audi kembangkan filter udara untuk mobil listrik ,Positive
4192,Golkar Jabar Lestarikan Budaya dalam Gelaran Festival Kuda Silat ,Positive
2658,Mendag Jelaskan Enam Poin Hasil Pertemuan Menteri Negara G20 TIIMM ,Positive
3274,Apakah Iuran BPJS Kesehatan Bisa Dicairkan  Indonesia Baik ,Positive
7111,Puan Maharani Ada Waktunya Bertanding tapi Tahu Waktunya Bersanding ,Positive
5805,Pendaftaran Beasiswa LPDP Reguler 2022 Sudah Dibuka Ini Syarat dan Cara Daftarnya ,Positive
1691,Agensi BTS Big Hit Bakal Investasi ke YG Rp892 M ,Positive
297,Bubble Burst Menerpa Startup Minat IPO Unicorn RI Tetap Ramai ,Positive
3826,Cari Jawaban Kelas 5 SD Tema 3 Contoh Iklan Layanan Masyarakat untuk Media Elektronik tentang Buah Lokal ,Positive
5009,5 Tips Yang Harus Diingat untuk Keselamatan Selama Penerbangan ,Positive
2922,Rusia Siap Berdialog untuk Mencapai Tujuannya di Ukraina ,Positive
6474,Ganjar Pranowo Terus Jadikan Jateng Sebagai Kawasan Primadona untuk Investasi ,Positive
4741,Pencapaian Terbaik Timnas Indonesia Sepanjang Sejarah PSSI 1980,Positive
6518,Duka Mendalam Ganjar Pranowo untuk Korban Tragedi Kanjuruhan Malang ,Positive
3798,5 Manfaat Salak yang Tak Boleh Dilewatkan Salah Satunya Tingkatkan Daya Ingat ,Positive
6979,Jawa Barat Lumbung Suara Terbesar PKS pada Pemilu 2019 ,Positive
2126,Fachri Albar jadi Investor Ketiga KUY Entertainment Setelah Raffi Ahmad dan Gading Marten ,Positive
5817,5 Strategi untuk Tingkatkan Peluang Lolos Seleksi Beasiswa LPDP ,Positive
5063,Wisata Edukasi Sejarah TNI di Museum Satriamandala ,Positive
7553,Perbedaan MacBook Pro dan Air Kenali Berbagai Fiturnya  merdeka ,Positive
2720,Raja Salman Segera Lengser MBS Resmi Jadi PM Baru Arab Saudi ,Positive
2081,Potret Alyssa Daguise Saat Bersama Justin Bieber di Panggung Konser Jadi Kenangan Tak Terlupakan ,Positive
3524,Kesehatan Mental dan Kesejahteraan Hidup ,Positive
2530,Sebut China Kekuatan Besar Australia Ingin Perbaiki Hubungan dengan Beijing ,Positive
6377,Profil Anies Baswedan Mulai dari Pendidikan dan Jabatan Mentereng ,Positive
3646,9 Manfaat Leunca Beserta Kandungan dan Cara Mengolahnya ,Positive
4125,Tambah Satu Slot Dua Perenang NPCI Pastikan Bakal Bersaing ke Paralympic Tokyo ,Positive
3004,KDEI Taipei Kembali Gelar Pelatihan Memasak untuk PMI di Taiwan Menu Ayam Cipai dan Touhwa ,Positive
6274,Terobosan Inovatif Erick Thohir Dibutuhkan untuk Kemajuan Bangsa ,Positive
261,Daftar IPO Juli 2022 Mulai dari SWID CHEM DEWI hingga AXIO ,Positive
1438,Saratoga Langsung Cuan Ratusan Miliar Rupiah Begitu Famon Awal Bros Sedaya PRAY IPO ,Positive
5308,TERPOPULER 5 Rekomendasi Tempat Camping di Cimahi untuk Liburan Akhir Pekan Sejuk dan Bersih ,Positive
6336,Mahasiswa UPH Raih Best Presentation Youth Interior Design Awards 2022 ,Positive
2353,YG Entertainment Buka Audisi Global Indonesia Jadi Salah Satu Tujuan ,Positive
7692,Indonesia Simpan Cadangan Nikel Tertinggi Dunia Penggunaan Mobil Listrik Dikebut  merdeka ,Positive
3623,5 Manfaat Buah Kenitu untuk Kesehatan Turunkan Kolesterol hingga Anemia ,Positive
5983,Dukung Pengembangan Ekosistem dan Literasi Perbankan Syariah UNDIP Jalin Kerja Sama dengan Bank Syariah Indonesia ,Positive
777,Bukalapak Buka Lock Up Saham Investor Strategis 28 Maret Buy or Bye ,Positive
1129,Tumbuhkan Pertanian Kota Hadapi Ancaman Krisis Pangan 2023 ,Positive
185,Jatuh Bangun Berbisnis Raffi Ahmad Ungkap Butuh 20 Tahun untuk Jadi Pengusaha Sukses ,Positive
3519,Refleksi Diri dan Hidup Seimbang Kunci Kesehatan Mental ,Positive
5798,Warga 79 Kabupaten Ini Mendapat Alokasi Beasiswa Daerah Afirmasi LPDP ,Positive
5069,VIDEO Museum Taman Prasasti  TPU Modern Pertama di Dunia ,Positive
5756,Di Mana Alumni LPDP Bekerja ,Positive
688,Pengamat Sebut Saat Ini Waktu yang Tepat Investasi Saham Antam ,Positive
3970,Kemenkes Terbitkan Edaran Pelaksanaan Vaksinasi Booster ,Positive
942,Harga Minyak Dunia Makin Murah Menteri Erick Buka Peluang BBM Jenis Tertentu Turun ,Positive
6280,Pemkot Tomohon Jalin Kerjasama dengan Universitas Pelita Harapan Jakarta Tingkatkan Kualitas SDM ,Positive
2107,Tanding Basket Interaksi Gading Marten dan Gisella Anastasia Buat Gemas Netizen ,Positive
4751,Ditargetkan Desember 900 Jip Wisata Bromo Lulus Uji Kelaikan ,Positive
5155,Terinspirasi program Danrem JO Sembiring Pemkab Raja Ampat buat program Mace Sukses ,Positive
3238,Suka Duka Sri Daryati Beri Edukasi Peserta BPJS Kesehatan ,Positive
1694,BTS Akhirnya Punya IG Pribadi Ini Alasan Big Hit ,Positive
4022,Ini Juara OSN Tingkat Nasional 2022 Jenjang SMAMA Bidang Ekonomi Cek dari Sekolahmu ,Positive
1155,CORE Program Kartu Prakerja Bisa Jadi Peredam Goncangan Kalau Terjadi Krisis Tahun 2023 ,Positive
3957,Cara Verifikasi Vaksin Covid Luar Negeri di PeduliLindungi ,Positive
7818,Mengetahui Cara Kerja Fitur Pemindai Wajah di Smartphone ,Positive
4323,Daftar 36 Pemain Timnas Indonesia di TC Kualifikasi Piala Asia U,Positive
4153,Pesilat Makassar Rangga Andika Juara di Asian Pencak Silat Championship di India ,Positive
3085,AS China Bangun Kekuatan Militer untuk Kuasai Taiwan ,Positive
4513,Cara Menghitung Poin dalam Baseball ,Positive
1269,Sekretariat Kabinet Republik Indonesia  Ekonomi Indonesia Tumbuh 501 Persen di Kuartal I,Positive
7067,Demokrat,Positive
6394,Anies Baswedan Resmi Gabung Pemuda Pancasila Nomor Anggota 0000007 ,Positive
3779,Daftar Vitamin dan Mineral untuk Ibu Menyusui agar ASI Lancar Berkualitas ,Positive
587,Capex Pakuwon Jati PWON Meningkat 33 Persen di 2019 ,Positive
430,Alasan di Balik Rekomendasi Mulai Beli Saham GOTO ,Positive
4216,Juara Dunia Pencak Silat Asal Kudus Terima Bonus ,Positive
5409,Super Air Jet akan buka rute Jambi,Positive
1933,EXO Konser di Indonesia November 2019 Cek Harga Tiketnya ,Positive
1219,Peserta Pelatihan Kepemimpinan Administrator Angkatan VIII Studi Lapangan ke Pemkot Malang ,Positive
4494,10 Olahraga Paling Populer di Dunia Mana yang Kamu Suka ,Positive
2661,Jelang Ktt G20 Sukses Uji Coba Sandar Kapal Di Pelabuhan Laut Sanur Terlaksana Dengan Lancar ,Positive
5838,LPDP Buka Program Beasiswa 4 Juli 2022 Ini Syarat untuk PNS yang Ingin Mendaftar  merdeka ,Positive
5278,Rekomendasi Wisata di Indramayu Terbaru Memiliki Keindahan yang Memesona ,Positive
5119,7 Museum di Surabaya yang Wajib Dikunjungi Cocok untuk Mengisi Libur Akhir Pekan ,Positive
5457,6 Aktivitas Akhir Pekan di Kota Tua Jakarta Bersepeda hingga Foto ,Positive
1863,Nobar BTS Online Concert Bareng Army Indonesia Digelar Kmart ,Positive
2032,Justin Bieber positif COVID,Positive
5061,Kunjungi Museum Pedir Ketua Dekranasda Aceh Nyatakan Minat Replikasi Beberapa Kerajinan Asli Aceh ,Positive
5060,Bosan ke Mal Yuk Sesekali Menikmati Karya Seni di Museum ,Positive
1213,BRI Dorong Pertumbuhan Ekonomi Lewat Program untuk UMKM ,Positive
5382,Super Air Jet Buka Lowongan Kerja bagi Lulusan SMASMK Segera Daftar ,Positive
4089,Di Kota Ini Penyelenggaraan Olimpiade Catur 2022 Berlangsung ,Positive
4927,Legenda Komodo di Labuan Bajo ,Positive
3751,Kandungan dan Manfaat Mangga untuk Kesehatan Sumber Serat dan Vitamin C ,Positive
1739,5 Grup Gen 4 Ini Ternyata dari JYP Entertainment ,Positive
5312,7 Rekomendasi Tempat Wisata di Bandung ala Luar Negeri Sudah Coba ,Positive
5529,7 Objek Wisata di Kota Tua Jakarta yang Bisa Jadi Tempat Ngabuburit ,Positive
6703,Profil Surya Paloh Ketua Umum Partai NasDem dan Pengusaha Pers yang Kenal Dunia Bisnis Sejak Remaja ,Positive
4720,10 Potret Marcus Thuram Putra Legenda Sepak Bola ,Positive
5250,5 Rekomendasi Tempat Wisata di Bandung Cocok Untuk Berlibur Dengan Pasangan ,Positive
4229,Mahasiswa PBA UNJA Raih Juara 3 KEJURKAB Pencak Silat 2022 ,Positive
4172,Satbinmas Polres Kubu Raya Lakukan Kunjungan Silaturahmi Bersama Perguruan Pencak Silat ,Positive
3538,Peringati HKJS ke,Positive
449,Setelah IPO Siapa Saja Orang Penting Pemegang Saham GoTo ,Positive
780,Resmi IPO Blibli Bakal Masuk Daftar 5 IPO Terbesar di BEI ,Positive
3945,Kemenkes Terbitkan Sertifikat Vaksin Internasional sesuai Standar WHO ,Positive
6306,Rektor UPH Nilai Sangat Penting dalam Pendidikan dan Kehidupan ,Positive
7354,iPad Murah dengan USB,Positive
4307,Menpora Optimis Indonesia Bisa Kalahkan Qatar dalam Penunjukan Tuan Rumah Piala Asia 2023 ,Positive
3999,5 Atlet Perempuan Indonesia yang Dikenal Cantik Nomor 1 Atlet Olimpiade ,Positive
3417,3 Cara Menenangkan Kondisi Jiwa Saat Terpapar Covid,Positive
1846,Ini Harga Tiket Online Konser BTS Las Vegas ,Positive
7471,Rekomendasi iPhone yang Masih Layak Dibeli Tahun 2022 ,Positive
6214,Fakultas Hukum UMS Dinobatkan sebagai PTS Terbaik se Indonesia ,Positive
5105,Sudah Di Buka Untuk Umum Tiket Museum Kota Lama Bisa Di Pesan Lewat Aplikasi Lunpia ,Positive
4972,Mengapa Garuda Indonesia Masih Jadi Maskapai Favorit ,Positive
7247,Polisi Uji Coba Tilang Pakai Drone Hari Ini ,Positive
1922,Ukir Sejarah Ini Alasan Haru IU Naik Balon Udara di Konser The Golden Hour ,Positive
5564,Contoh Surat Rekomendasi Beasiswa Bahasa Indonesia  Inggris Pelajar Harus Tahu  merdeka ,Positive
4833,Memanjakan Mata Gunung Bromo Wajib Masuk List Liburanmu ,Positive
2831,KPU Mulai Verifikasi Faktual Yusril Harap PBB Bisa Ikut Pemilu 2024 ,Positive
2378,Idol YG Entertainment Ini Sukses Debut Akting ,Positive
1909,Susul Chen Sehun EXO Juga Bakal Ajak Ngedate Fans Indonesia di Jakarta Kapan ,Positive
4099,Pelatnas Voli Duduk National Paralympic Committee NPC ,Positive
3576,Hari Kesehatan Mental Sedunia Selena Gomez Tunjukkan Perjuangannya dalam Film Dokumenter ,Positive
6282,UPH dan Hadi Poernomo Bersamaan Dianugerahi Piagam MURI ,Positive
942,Harga Minyak Dunia Makin Murah Menteri Erick Buka Peluang BBM Jenis Tertentu Turun ,Positive
2679,Forum Transisi Energi G20 Bali Jadi Pondasi Percepatan Transisi Energi G20 ,Positive
6066,Peran Analisis Bibliometrik dalam Penelitian Ilmu Perpustakaan dan Perguruan Tinggi ,Positive
4677,Bupati Lingga bangga putera daerah dipanggil Timnas Indonesia ,Positive
47,Sukses Terapkan GRC Perusahaan Asuransi Ini Diganjar 2 Penghargaan ,Positive
4592,Timnas Basket Indonesia Dipastikan Diperkuat Brandon Jawato Marques Bolden dan Derrick Michael di SEA Games 2023 ,Positive
1775,PROFIL NMIXX Girl Group Baru dari JYP Entertainment Debut dengan Single Album Ad Mare ,Positive
5274,12 Tempat Wisata di Bandung Pas buat Liburan Sekolah ,Positive
1208,2024 Sandiaga Bidik 44 Juta Lapangan Kerja Tercipta dari Ekonomi Kreatif ,Positive
6610,SBY Ingat Hanya Ada Satu Matahari dalam Partai Demokrat ,Positive
5863,Raih Prestasi Di Olimpiade Fisika Indonesia 2022  Kantor Wilayah Kementerian Agama Provinsi Jawa Tengah ,Positive
7104,Puan Maharani Safari Politik Dosen Satya Wacana Berikan Analisisnya ,Positive
4739,PSSI Umumkan 23 Pemain Timnas Indonesia untuk Kualifikasi Piala Asia U,Positive
3540,PSSI Diminta Turut Perhatikan Kesehatan Mental Korban Tragedi Kanjuruhan ,Positive
2187,Fakta Andira Utami Berprofesi Dokter Sambil Jadi Penyanyi ,Positive
4268,Satu Grup di Kualifikasi Piala Asia U,Positive
4990,Garuda Indonesia Tambah 10 Armada untuk Kendalikan Harga Tiket Pesawat ,Positive
4957,Tok RUPS Setujui Garuda Indonesia Galang Dana Publik ,Positive
2095,Yuk Simak Berikut Penyanyi yang Akan Menggelar Konser Di Tahun 2022 Ada Justin Bieber dan Dua Lipa ,Positive
7169,KLIK DI SINI Update Terbaru Minecraft 2022 untuk Android iOS dan Windows ,Positive
6495,Relawan Gandeng Komunitas Senam Gelorakan Semangat Hidup Sehat Ala Ganjar Pranowo ,Positive
5358,Naik Pesawat Super Air Jet Begini Cara Dapatkan Bagasi Gratis 2 Kg ,Positive
3598,6 Manfaat Buah,Positive
6394,Anies Baswedan Resmi Gabung Pemuda Pancasila Nomor Anggota 0000007 ,Positive
2564,Taiwan Kami Tidak Takut China Pernah Menang Perang 64 Tahun Lalu ,Positive
7062,Cak Imin Ungkap Akan Bertemu Puan Maharani Besok ,Positive
3789,Buah Mangga Bagus Untuk Membantu Proses Pencernaan Dalam Tubuh Berikut Ini Penjelasannya ,Positive
3746,Mencegah Stroke Ini Manfaat Mangga untuk Kesehatan ,Positive
777,Bukalapak Buka Lock Up Saham Investor Strategis 28 Maret Buy or Bye ,Positive
6377,Profil Anies Baswedan Mulai dari Pendidikan dan Jabatan Mentereng ,Positive
207,IPO Blibli Incar Dana Rp817 Triliun ,Positive
7153,Google Pixel 7 7 Pro Jadi Ponsel Android pertama yang Mendukung Aplikasi 64,Positive
886,HRTA Bukukan Kinerja Positif di Tengah Penurunan Harga Emas Dunia ,Positive
4494,10 Olahraga Paling Populer di Dunia Mana yang Kamu Suka ,Positive
5830,Syarat Khusus Beasiswa LPDP Putra,Positive
1938,KAI EXO Bawa Konsep Interaktif Saat Konser Solo Sempat Live IG ,Positive
3582,Kesehatan Mental Tidak Hanya Ditandai dengan Perasaan Bahagia ,Positive
5340,5 Rekomendasi Wisata di Bandung Murah dan Jamin Tidak Membuat kantong Bolong Salah Satunya Farmhouse Lembang ,Positive
76,7 Alasan Mengapa Bisnis Anda Perlu Broker Asuransi ,Positive
5915,Penyerahan Medali Piala dan Penghargaan Kompetisi Sains 2022  Universitas Pattimura ,Positive
4245,Jumlah Babak dan Sistem Pemberian Poin dalam Pertandingan Pencak Silat ,Positive
6670,Surya Paloh Capres Partai Nasdem akan Diumumkan Sebelum Akhir Tahun ,Positive
2705,Zelensky Girang Saudi Akan Bantu Ukraina Rp61 Triliun ,Positive
5154,Wisata Pari Manta Raja Ampat Tempati Peringkat 3 di Dunia ,Positive
1757,JYP Entertainment Gelar Kontes Musik SONGS THAT CARE Ini Syarat dan Hadiahnya ,Positive
2186,Melihat Kolaborasi Furnitur Bertema Indonesia Bersama Dio Living dan Rans Nusantara ,Positive
373,Garudafood Terapkan 3 Kunci Sukses Bangun Bisnis ,Positive
2058,Tiket Konser Justin Bieber di Malaysia Mulai dari Rp980 Ribu di Indonesia Berapa ,Positive
7092,Puan Maharani atau Ganjar Pranowo PDIP Memanas Megawati Akhirnya Buka Suara Terkait Pilpres 2024 ,Positive
2395,Muncul Bocoran Soal Girl Grup Baru YG Entertainment Hal Ini Bikin Netizen Antusias ,Positive
2688,DEWG G20 Data Menjadi Kunci Membuka Pasar Digital ,Positive
7319,Tak Hanya untuk Bikin Video Tenryata Drone Juga Miliki 5 Kegunaan Ini Salah Satunya untuk Bencana Alam ,Positive
7481,Google Earth Pro Download For Android iPhone Windows ,Positive
1732,JYP Entertainment Bersama Republic Record Membuat Proyek A2K Akan Ada Girl Group Baru ,Positive
2672,Pertemuan G20 DEWG Hasilkan Dua Dokumen Transformasi Digital ,Positive
5296,MURAH MERIAH 25 Tempat Wisata di Bandung Paling Hits dan Instagramable untuk Liburan Long Weekend ,Positive
7894,Rincian Harga Ponsel Samsung Terbaru 2022 ,Positive
25,Asuransi Properti Jadi Sektor Andalan Tugu Insurance ,Positive
127,Melihat Lini Bisnis RANS entertainment Miliki Raffi Ahmad dan Nagita Slavina ,Positive
7668,Ini Dia Perusahaan Mobil Listrik Inggris yang Digaet Erick ,Positive
3262,Berapa Lama Uang BPJS Masuk ke Rekening Ini Jawabannya ,Positive
3522,Punya Kaitan Erat Ternyata Ini Hubungan Kesehatan Mental dan Fisik ,Positive
7868,Aplikasi Try Galaxy Bikin iPhone Punya Tampilan One UI ala Samsung ,Positive
3229,BPJS Kesehatan Menarik Perhatian Mahasiswa Jepang ,Positive
4990,Garuda Indonesia Tambah 10 Armada untuk Kendalikan Harga Tiket Pesawat ,Positive
2481,Daftar Nama Wilayah Amerika Serikat Keadaan Alam dan Komoditas yang Dihasilkan ,Positive
7876,Segera Hadir di Tanah Air Samsung Galaxy A54 Diklaim Anti Panas hingga Miliki Performa Kencang ,Positive
2462,Catat 11 Oktober Diperingati sebagai Hari Pizza Sosis Nasional di Amerika Serikat ,Positive
7105,Hadir Di Lampung Selatan Ketua DPR RI Puan Maharani Pastikan Bantuan Tepat Sasaran  Pemkab Lampung Selatan ,Positive
5937,Anak Buruh Setrika Ini Jadi Juara I Olimpiade Fisika Tingkat Nasional ,Positive
546,Pakuwon Jati PWON fokus kembangkan proyek ini di tahun 2021 ,Positive
7729,DFSK Bakal Menghadirkan Mobil Listrik Baru Pesaing Wuling Air ev ,Positive
5671,Aplikasi Keuangan sigerwayid Bantu UMKM ,Positive
146,Perusahaan Raffi Ahmad Rans Entertainment Buka Lowongan Kerja Simak Syarat Lengkapnya ,Positive
5812,LPDP Buka Beasiswa S2 di Bidang Metalurgi dan Sains Material di Cina Mau  ,Positive
4507,Indonesia Ikut Kejuaraan Baseball Asia U,Positive
5424,Kembali Terbang TransNusa Buka Penerbangan Jakarta,Positive
426,Saham GOTO Berpeluang untuk Bangkit Saatnya Beli ,Positive
3842,Khasiat buah salak untuk kesehatan obat mata pencernaan dll ,Positive
5988,P2B Conference 2022 Wadah PLN dan Akademisi Berbagi Pengetahuan Sektor Kelistrikan ,Positive
187,Grup Emtek Beli 17 Persen Saham RANS Milik Raffi Ahmad Rp248 Miliar ,Positive
906,Harga Minyak Dunia Tinggi Negara Kantongi Penerimaan Hulu Migas Rp2148 Triliun  merdeka ,Positive
6167,OPPAL Singgah di UMS Ajak Mahasiswa Lakukan Positive Journalism ,Positive
6428,Abu Janda Peringatkan Siapa Tokoh yang Ada Di Balik Anies Baswedan ,Positive
3214,Yakin Kartu BPJS Kesehatan Anda Aktif Coba Cek di Sini ,Positive
6051,Terungkap Segini Harga Produksi Mobil Tim Universitas Indonesia yang Jadi Juara di Shell Eco,Positive
1211,Melimpahnya Hasil Kopi Pemuda di Aceh Didorong Mampu Ciptakan Lapangan Kerja ,Positive
2034,Jelang Justice World Tour Throwback Keseruan Konser Justin Bieber di Indonesia Tahun 2011 ,Positive
4212,Jaring Bakat Atlet Remaja PSHT Gelar Kejuaraan Pencak Silat ,Positive
3813,Kaya Antioksidan Ini 10 Khasiat Dahsyat Buah Salak Untuk Kesehatan ,Positive
7073,Karpet Merah Puan Maharani ,Positive
4469,KONI Makassar Monitoring Latihan Atlet Porprov hingga Tengah Malam ,Positive
3963,Parlementaria Terkini ,Positive
6912,Generasi Muda DPC PDIP Tangsel Gelar Donasi Produk Kesehatan ,Positive
4692,Jadwal Timnas Inggris di Piala Dunia 2022 Qatar Waktu Tanggal dan Stasiun TV ,Positive
3808,Buah Asli Indonesia Ini 11 Manfaat Salak Untuk Kesehatan ,Positive
826,Harga Emas Dunia Diramal Terbang Saatnya Borong Emas Antam ,Positive
